DATAFLOW,LAST UPDATE,freq,product,consom,unit,tax,currency,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,CY,2016-S2,0.1285,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,CY,2017-S1,0.1454,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,CY,2017-S2,0.1420,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,CY,2018-S1,0.1445,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,CY,2018-S2,0.1745,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,CY,2019-S1,0.1545,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,CY,2019-S2,0.1576,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,CY,2020-S1,0.1497,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,CY,2020-S2,0.1184,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,CZ,2016-S1,3.1400,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,CZ,2016-S2,3.1400,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,CZ,2017-S1,3.1500,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,CZ,2017-S2,3.1500,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,CZ,2018-S1,3.2800,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,CZ,2018-S2,3.3500,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,CZ,2019-S1,3.1800,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,CZ,2019-S2,3.2200,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,CZ,2020-S1,3.4800,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,CZ,2020-S2,3.4100,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,DE,2016-S1,0.1388,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,DE,2016-S2,0.1382,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,DE,2017-S1,0.1389,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,DE,2017-S2,0.1383,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,DE,2018-S1,0.1379,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,DE,2018-S2,0.1378,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,DE,2019-S1,0.1473,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,DE,2019-S2,0.1321,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,DE,2020-S1,0.1430,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,DE,2020-S2,0.1451,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,DK,2016-S1,0.6684,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,DK,2016-S2,0.7057,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,DK,2017-S1,0.6990,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,DK,2017-S2,0.6858,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,DK,2018-S1,0.7532,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,DK,2018-S2,0.8323,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,DK,2019-S1,0.8093,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,DK,2019-S2,0.7777,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,DK,2020-S1,0.7097,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,DK,2020-S2,0.6761,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,EA,2016-S1,0.1321,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,EA,2016-S2,0.1339,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,EE,2016-S1,0.0935,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,EE,2016-S2,0.0960,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,EE,2017-S1,0.0926,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,EE,2017-S2,0.0950,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,EE,2018-S1,0.0989,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,EE,2018-S2,0.1048,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,EE,2019-S1,0.0982,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,EE,2019-S2,0.1027,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,EE,2020-S1,0.0882,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,EE,2020-S2,0.0953,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,EL,2016-S1,0.1162,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,EL,2016-S2,0.1185,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,EL,2017-S1,0.1139,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,EL,2017-S2,0.1090,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,EL,2018-S1,0.1132,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,EL,2018-S2,0.1125,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,EL,2019-S1,0.1141,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,EL,2019-S2,0.1189,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,EL,2020-S1,0.1285,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,EL,2020-S2,0.1278,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,ES,2016-S1,0.1718,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,ES,2016-S2,0.1796,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,ES,2017-S1,0.1805,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,ES,2017-S2,0.1712,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,ES,2018-S1,0.1873,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,ES,2018-S2,0.1947,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,ES,2019-S1,0.1326,d
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,ES,2019-S2,0.1287,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,ES,2020-S1,0.1178,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,ES,2020-S2,0.1260,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,FI,2016-S1,0.1017,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,FI,2016-S2,0.1020,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,FI,2017-S1,0.1049,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,FI,2017-S2,0.1064,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,FI,2018-S1,0.1074,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,FI,2018-S2,0.1144,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,FI,2019-S1,0.1173,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,FI,2019-S2,0.1201,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,FI,2020-S1,0.1178,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,FI,2020-S2,0.1205,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,FR,2016-S1,0.1087,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,FR,2016-S2,0.1106,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,FR,2017-S1,0.1089,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,FR,2017-S2,0.1132,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,FR,2018-S1,0.1134,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,FR,2018-S2,0.1168,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,FR,2019-S1,0.1148,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,FR,2019-S2,0.1260,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,FR,2020-S1,0.1242,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,FR,2020-S2,0.1292,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,GE,2018-S1,0.1733,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,GE,2018-S2,0.1883,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,GE,2019-S1,0.2095,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,GE,2019-S2,0.1706,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,GE,2020-S1,0.1877,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,GE,2020-S2,0.1812,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,HR,2016-S1,0.7579,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,HR,2016-S2,0.7643,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,HR,2017-S1,0.7531,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,HR,2017-S2,0.7568,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,HR,2018-S1,0.7566,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,HR,2018-S2,0.7624,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,HR,2019-S1,0.7627,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,HR,2019-S2,0.7641,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,HR,2020-S1,0.7623,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,HR,2020-S2,0.7674,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,HU,2016-S1,27.4210,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,HU,2016-S2,27.4887,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,HU,2017-S1,27.4074,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,HU,2017-S2,27.5811,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,HU,2018-S1,27.7844,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,HU,2018-S2,28.4743,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,HU,2019-S1,28.2597,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,HU,2019-S2,28.5015,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,HU,2020-S1,28.0433,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,HU,2020-S2,28.3541,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,IE,2016-S1,0.1895,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,IE,2016-S2,0.1878,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,IE,2017-S1,0.1846,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,IE,2017-S2,0.1865,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,IE,2018-S1,0.1846,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,IE,2018-S2,0.2006,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,IE,2019-S1,0.2027,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,IE,2019-S2,0.2130,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,IE,2020-S1,0.2043,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,IE,2020-S2,0.2179,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,IS,2016-S1,14.5497,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,IS,2016-S2,14.7984,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,IS,2017-S1,14.7826,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,IS,2017-S2,14.8543,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,IS,2018-S1,15.0948,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,IS,2018-S2,15.1518,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,IS,2019-S1,15.4942,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,IS,2019-S2,15.5734,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,IS,2020-S1,15.7590,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,IS,2020-S2,15.8587,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,IT,2016-S1,0.1376,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,IT,2016-S2,0.1342,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,IT,2017-S1,0.1322,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,IT,2017-S2,0.1326,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,IT,2018-S1,0.1285,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,IT,2018-S2,0.1416,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,IT,2019-S1,0.1432,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,IT,2019-S2,0.1427,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,IT,2020-S1,0.1382,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,IT,2020-S2,0.1331,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,LI,2016-S1,0.1654,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,LI,2016-S2,0.1654,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,LI,2017-S1,0.1568,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,LI,2017-S2,0.1568,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,LI,2018-S1,0.1931,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,LI,2018-S2,0.1928,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,LI,2019-S1,0.1931,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,LI,2019-S2,0.1935,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,LI,2020-S1,0.1940,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,LI,2020-S2,0.1943,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,LT,2016-S1,0.0859,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,LT,2016-S2,0.0818,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,LT,2017-S1,0.0783,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,LT,2017-S2,0.0777,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,LT,2018-S1,0.0771,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,LT,2018-S2,0.0771,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,LT,2019-S1,0.0947,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,LT,2019-S2,0.0947,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,LT,2020-S1,0.1111,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,LT,2020-S2,0.0972,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,LU,2016-S1,0.1327,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,LU,2016-S2,0.1327,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,LU,2017-S1,0.1167,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,LU,2017-S2,0.1170,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,LU,2018-S1,0.1283,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,LU,2018-S2,0.1302,
ESTAT:NRG_PC_204$DEFAULTVIEW(1.0),18/06/21 23:00:00,S,6000,4161903,KWH,X_TAX,NAC,LU,2019-S1,0.1326,
