DATE,INF,DP,DM,DC,DS,TS,DT,RF_daily,RF_monthly
2024-05-09,-9.271399356293256e-05,0.007589140360504512,0.006447418617008427,0.0009941821282620942,-0.010000000000000009,-4.467419354838709,0.020322580645162347,0.020297205270636276,0.4271075745799102
2024-05-10,-9.271407951647882e-05,0.00758856445370138,0.006447002951749553,0.000994172244400041,0.010000000000000009,-4.477096774193548,-0.00967741935483879,0.020295988762231154,0.4270819240011159
2024-05-11,-9.271416545892283e-05,0.007587988634285056,0.006446587340064861,0.0009941623606934166,-0.0033333333333332993,-4.473440860215054,0.003655913978493963,0.020294772250117887,0.4270562733502681
2024-05-12,-9.271425143467357e-05,0.0075874129022555446,0.006446171781954352,0.0009941524772088333,-0.0033333333333334103,-4.469784946236559,0.0036559139784948513,0.02029355573427427,0.4270306226273668
2024-05-13,-9.27143373771176e-05,0.007586837257590639,0.0064457562774402274,0.0009941425939018831,-0.0033333333333332993,-4.466129032258064,0.0036559139784948513,0.020292339214744715,0.42700497183236763
2024-05-14,-9.271442335286833e-05,0.007586261700245939,0.006445340826500286,0.0009941327108169743,0.010000000000000009,-4.475806451612904,-0.009677419354839678,0.02029112269148481,0.426979320965315
2024-05-15,-9.271450931751683e-05,0.007585686230243648,0.006444925429067921,0.0009941228279096983,-0.010000000000000009,-4.455483870967742,0.020322580645162347,0.020289906164516758,0.42695367002618667
2024-05-16,-9.271459525996084e-05,0.007585110847539362,0.006444510085187536,0.0009941129452022597,-0.010000000000000009,-4.46516129032258,-0.00967741935483879,0.020288689633818358,0.4269280190150049
2024-05-17,-9.271468123571158e-05,0.0075845355521108795,0.006444094794881339,0.0009941030627168624,0.020000000000000018,-4.474838709677419,-0.00967741935483879,0.020287473099411812,0.4269023679317474
2024-05-18,-9.27147671781556e-05,0.007583960343935999,0.006443679558038311,0.000994093180386894,0.0,-4.477849462365592,-0.0030107526881728575,0.020286256561297122,0.42687671677641426
2024-05-19,-9.271485315390633e-05,0.0075833852230147245,0.006443264374725064,0.0009940832982789668,0.0,-4.480860215053763,-0.003010752688171081,0.020285040019474287,0.4268510655490054
2024-05-20,-9.271493911855483e-05,0.007582810189302647,0.006442849244941599,0.0009940734163708768,0.0,-4.483870967741936,-0.0030107526881728575,0.020283823473943308,0.4268254142495431
2024-05-21,-9.271502506099886e-05,0.007582235242799772,0.006442434168599103,0.00099406353464042,-0.010000000000000009,-4.4635483870967745,0.02032258064516146,0.02028260692468198,0.42679976287798294
2024-05-22,-9.271511103674959e-05,0.007581660383483896,0.006442019145764187,0.0009940536531098001,-0.020000000000000018,-4.463225806451613,0.0003225806451618851,0.020281390371712504,0.4267741114343693
2024-05-23,-9.271519697919361e-05,0.007581085611310617,0.006441604176370243,0.0009940437717790174,0.0,-4.472903225806451,-0.00967741935483879,0.020280173815034885,0.42674845991867993
2024-05-24,-9.27152829660466e-05,0.007580510926279935,0.00644118926048388,0.000994033890670276,0.0,-4.462580645161291,0.010322580645160784,0.020278957254626917,0.4267228083309149
2024-05-25,-9.271536891959285e-05,0.007579936328369648,0.006440774397994083,0.0009940240097169636,-0.0024999999999999467,-4.462258064516129,0.0003225806451618851,0.020277740690510804,0.4266971566710964
2024-05-26,-9.271545486203687e-05,0.007579361817579761,0.006440359588967463,0.0009940141289634884,-0.0025000000000000577,-4.461935483870968,0.00032258064516099694,0.020276524122686546,0.42667150493918005
2024-05-27,-9.271554084888985e-05,0.007578787393865866,0.006439944833381815,0.0009940042484542586,-0.0024999999999999467,-4.461612903225807,0.00032258064516099694,0.020275307551154143,0.426645853135188
2024-05-28,-9.271562681353835e-05,0.007578213057205764,0.006439530131170534,0.0009939943680782534,-0.0025000000000000577,-4.461290322580645,0.0003225806451618851,0.02027409097589139,0.42662020125914246
2024-05-29,-9.271571275598236e-05,0.0075776388075994554,0.00643911548240023,0.0009939844879242896,0.010000000000000009,-4.450967741935484,0.010322580645160784,0.020272874396920493,0.42659454931099905
2024-05-30,-9.271579873173311e-05,0.007577064645002537,0.006438700887004291,0.000993974607970163,-0.010000000000000009,-4.450645161290323,0.00032258064516099694,0.02027165781424145,0.42656889729080216
2024-05-31,-9.271588467417713e-05,0.007576490569415011,0.0064382863450271255,0.0009939647282380779,0.0,-4.450322580645161,0.0003225806451618851,0.020270441227854263,0.4265432451985296
2024-06-01,-9.27159706610301e-05,0.00757591658079247,0.006437871856379921,0.0009939548486614213,0.00666666666666671,-4.453333333333333,-0.0030107526881719693,0.020269224637736727,0.42651759303415915
2024-06-02,0.004630542580670166,0.018324789956005658,-0.0004065274260937601,0.011901677989277347,0.006666666666666599,-4.455333333333334,-0.002000000000000668,0.02026419602587648,0.4264115633235033
2024-06-03,0.004630328171338357,0.018321432591940946,-0.0004065290787451664,0.011900261658460027,0.00666666666666671,-4.457333333333334,-0.0019999999999997797,0.02025916735053368,0.4263055323814102
2024-06-04,0.004630113781878159,0.018318076457909515,-0.0004065307314187772,0.011898845664668454,-0.010000000000000009,-4.426,0.031333333333333435,0.020254138611752737,0.42619950020788
2024-06-05,0.004629899412267371,0.018314721553223282,-0.00040653238409238797,0.011897430007836038,0.02000000000000013,-4.4046666666666665,0.02133333333333365,0.020249109809511445,0.4260934668028682
2024-06-06,0.004629685062505992,0.01831136787714975,-0.0004065340367882034,0.011896014687829581,-0.030000000000000027,-4.403333333333333,0.0013333333333331865,0.020244080943809806,0.4259874321663526
2024-06-07,0.004629470732594022,0.018308015429089636,-0.00040653568947291666,0.011894599704493686,0.019999999999999907,-4.462,-0.05866666666666642,0.020239052014625614,0.425881396298311
