,AAPL,SPY,QQQ,XLK,TLT,VIXY,GLD,UUP,INF,DP,DM,DC,DS,TS,DT,RF_daily,RF_monthly
2023-09-14,0.880156564929475,0.8786266188255765,0.8037515989960368,0.7577118492194986,-0.6817239866339097,19.89,0.039520113428962,0.6475823585235525,0.0030244861424811855,-0.048463687828070895,-0.018839977307647894,0.0070946439022291415,-0.020000000000000018,-4.568666666666667,0.009333333333333194,0.02060348498511555,0.4335658065649506
2023-09-15,-0.45054112540001845,-1.5878056094543576,-1.7757800890368411,-1.9229106968668495,-0.6110981225872464,20.66,0.6778733502654382,-0.016988023484321782,0.003024394670064772,-0.048487186507243416,-0.018843527423947178,0.007094140598211314,0.0,-4.589333333333333,-0.020666666666666167,0.020605997159117706,0.433618780048195
2023-09-18,1.7283331478388189,0.07328609527103878,0.024281339909672076,0.2423956964430165,0.5202060373071448,20.53,0.5785937067043927,-0.13600818145554053,0.003024120286076306,-0.04855781947009865,-0.018854185805003205,0.007092631114547314,-0.010000000000000009,-4.5713333333333335,0.006000000000000227,0.02061353358606688,0.43377769865384774
2023-09-19,0.6104922486562917,-0.22792675593814463,-0.22685544999559754,-0.04134305938461638,-0.6816439456941026,20.38,-0.08922597067534586,-0.0680735220297232,0.0030240288357967354,-0.048581409543704115,-0.018857741278588358,0.0070921280960484665,0.010000000000000009,-4.602,-0.030666666666666842,0.02061604569671971,0.4338306709077422
2023-09-20,-2.036339648063485,-0.9306193317926666,-1.4460839404291181,-1.63186278622613,0.24743167913826217,21.17,0.05577556059592061,0.23805486501467488,0.0030239373910680286,-0.04860502254922931,-0.0188612980933914,0.007091625148929368,-0.010000000000000009,-4.612666666666667,-0.01066666666666638,0.020618557791518555,0.4338836428542825
2023-09-21,-0.9159670177421916,-1.6601517152541791,-1.874544388936986,-1.5186182883278774,-2.5794541076528064,22.86,-0.7162873378376378,0.1018502888927808,0.003023845951867982,-0.04862865852013558,-0.018864856250200884,0.0070911222731012075,-0.07000000000000006,-4.613333333333333,-0.0006666666666665932,0.02062106987048562,0.43393661449349086
2023-09-22,0.49909749933284336,-0.23677440899927968,0.04051948833218137,0.15838209938510608,0.8125662365464179,22.88,0.3140072110214919,0.23724803536303957,0.003023754518174391,-0.0486523174899398,-0.01886841574969431,0.007090619468608389,0.08000000000000007,-4.624,-0.01066666666666638,0.020623581933620905,0.4339895858253895
2023-09-25,0.7752418693074369,0.45216944091741995,0.48912800188802613,0.43123149823352924,-2.4970155476288456,22.94,-0.5220185298756541,0.3716848340500621,0.0030234802503099857,-0.048723432728887454,-0.018879102312285925,0.0070891114828533774,-0.0033333333333334103,-4.596,0.009333333333334082,0.020631118028013873,0.4341484979771826
2023-09-26,-2.358525364861656,-1.4894165108477087,-1.5268327592419066,-1.8472603079736865,-0.3538236259882845,25.03,-0.7910092659331442,0.2358094405824004,0.0030233888387532384,-0.04874718403078643,-0.018882667190334018,0.007088608963457717,0.0,-4.576666666666667,0.01933333333333298,0.020633630027822036,0.43420146807979787
2023-09-27,-0.9316248039076116,0.01995855671041584,0.25656582578361664,0.16038495819746207,-0.49633491627400866,24.0,-1.255795942702539,0.4867006334710791,0.003023297432725151,-0.04877095850015717,-0.01888623341495329,0.007088106515308593,-0.010000000000000009,-4.567333333333334,0.009333333333333194,0.020636142011776215,0.43425443787514784
2023-09-28,0.1934633462858978,0.6050800556790312,0.8104703841762987,0.6573514685833549,0.259755072926366,22.8,-0.48944905242006037,-0.4530589174262919,0.00302320603220352,-0.04879475617090566,-0.018889800986865664,0.007087604138383806,0.010000000000000009,-4.548,0.01933333333333387,0.020638653979898613,0.43430740736316586
2023-09-29,0.3216094927733165,-0.2827732338416874,0.10049971533474822,0.3911268202005211,0.09019166338559122,23.21,-1.0327913095815993,0.0,0.003023114637232752,-0.048818577077026755,-0.0188933699068708,0.007087101832661155,0.0,-4.568666666666667,-0.020666666666667055,0.02064116593218923,0.43436037654389636
2023-10-02,1.4144343395914474,0.014040671167151141,0.7893095646438442,1.0496713796671635,-2.0262503137809458,23.38,-1.0553568871021295,0.7038741981476053,0.004550477800959239,-0.029533044353408533,-0.011652780449828783,0.015266942151556879,0.0,-4.5677419354838715,0.002258064516128755,0.020637681607005298,0.43428690308167095
2023-10-03,-0.7047164100155285,-1.3380016814699272,-1.7706992268018282,-1.655344516877836,-2.2091352987466397,25.56,-0.2951421775300872,0.13351136829694224,0.0045502707419079365,-0.029541768937193617,-0.011654138481013489,0.015264611712098027,0.020000000000000018,-4.545483870967741,0.022258064516130105,0.020629173243102983,0.4341074886544005
2023-10-04,0.6240991074805002,0.7148077719219292,1.3518068742095741,1.1409867824714182,1.4472708263894756,24.29,-0.011823825021168353,-0.2672012277810969,0.004550063701662527,-0.029550498677307024,-0.011655496828733703,0.015262281984040412,-0.019999999999999796,-4.513225806451612,0.032258064516129004,0.020620664697545976,0.43392807070150585
2023-10-05,0.7975484797660699,-0.09304901055920205,-0.33693973928807863,0.13944044212734294,-0.546100235925372,23.95,-0.17752534397781047,-0.3014572706660709,0.004549856680311825,-0.029559233578281136,-0.011656855493178197,0.015259952966962271,0.0,-4.490967741935484,0.02225806451612833,0.02061215597028987,0.4337486492228537
2023-10-06,1.4242587622136842,1.2017714182683534,1.711854416120056,1.9260788023817037,-1.2308929805637465,23.64,0.508065132588246,-0.2855465113134479,0.004549649677767017,-0.029567973644748315,-0.011658214474380296,0.015257624660619432,0.009999999999999787,-4.508709677419354,-0.01774193548386993,0.020603647061334662,0.4335692242183109
2023-10-09,0.8527400901844966,0.6498955192548048,0.5087120890550973,0.4979558573238012,2.337412974835373,23.3,1.8334138823551953,0.03363605817115096,0.004549028783123381,-0.029594224882776552,-0.011662293319886972,0.01525064400256208,0.0,-4.509435483870967,-0.00024193548386985952,0.02057811924431885,0.433030928047784
2023-10-10,-0.33573978154881645,0.5145907906757651,0.5319197658850559,0.13591374525376648,-0.15567795112297253,22.48,-0.18531392840900457,-0.2525466448770943,0.004548821855935371,-0.029602985656984267,-0.011663653569374311,0.015248318535764197,0.0,-4.509677419354839,-0.00024193548387163588,0.02056960960856724,0.4328514889381685
2023-10-11,0.7593983671712865,0.4271940350637638,0.7259584548009567,0.9228573946282659,2.067345627856545,22.06,0.7219413954520705,0.0,0.004548614947531051,-0.029611751619635838,-0.011665014136241115,0.015245993778058988,0.0,-4.51741935483871,-0.007741935483871032,0.020561099791072124,0.43267204630192957
2023-10-12,0.5104599665414676,-0.6091902841122846,-0.3616445255314932,0.08188092631998109,-2.7854399806923857,22.63,-0.2939229272168877,0.8393535932070699,0.004548408057977033,-0.02962052277533031,-0.011666375020520712,0.015243669729113486,-0.009999999999999787,-4.49516129032258,0.022258064516130105,0.020552589791855702,0.4324926001389118
2023-10-13,-1.0011763920615202,-0.47497792419263557,-1.2597263540884378,-1.4189646070616289,1.819907404501569,25.35,3.167023656171359,0.08354917354587274,0.0045482011872289094,-0.029629299128711158,-0.01166773622240187,0.015241346388594727,0.009999999999999787,-4.512903225806451,-0.017741935483871707,0.020544079610873567,0.4323131504489819
2023-10-16,-0.11745953192061577,1.0176826550001432,1.1352775649293294,0.9354826016032949,-1.6340985018964644,22.94,-0.4876691279164017,-0.35137658506582126,0.004547580687864314,-0.029655659421006925,-0.011671821734520919,0.015234380614424631,0.0,-4.4961290322580645,0.005591397849461721,0.020518547977466106,0.43177478021623195
2023-10-17,-0.865611610248113,0.016052284618539515,-0.30908573260655475,-0.45041805987122724,-1.0907396189192997,23.52,0.19367068014115094,-0.03352891900647141,0.004547373892361973,-0.02966445661130153,-0.011673184207752254,0.015232060104416375,0.020000000000000018,-4.5438709677419356,-0.04774193548387107,0.020510037069465525,0.4315953164171882
2023-10-18,-0.759339513036022,-1.3551312585788649,-1.4276189407542337,-1.0798087713447446,-0.9072761657501831,25.08,1.4310219423759045,0.36820125280152116,0.004547167115665528,-0.029673259022399964,-0.011674546999151497,0.015229740301214423,0.0,-4.561612903225806,-0.01774193548387082,0.020501525979677027,0.43141584909047737
2023-10-19,-0.1878897128032532,-0.889496567102481,-0.8464546680198467,-0.5203205423382792,-2.0629150935270752,26.21,1.2144007254798932,-0.33467233379504885,0.004546960357797181,-0.029682066658990137,-0.011675910108751969,0.015227421204508018,-0.030000000000000027,-4.489354838709676,0.07225806451612993,0.02049301470810061,0.4312363782359885
2023-10-20,-1.4928221188348698,-1.222174518295826,-1.494528391453511,-1.717611019512289,0.5482767161347513,26.42,0.2836107709582403,0.06702413119540139,0.004546753618690323,-0.02969087952570444,-0.011677273536709134,0.01522510281398639,-2.220446049250313e-16,-4.427096774193548,0.062258064516128364,0.020484503254736275,0.4310569038535883
2023-10-23,0.0578302121136562,-0.17344409589414017,0.3237478722618034,0.15238794817552737,1.2360949193781192,25.54,-0.3437085682706538,-0.5711421539431434,0.0045461335142273265,-0.029717349553260282,-0.011681365731820168,0.01521815187615609,2.220446049250313e-16,-4.450322580645161,-0.007741935483871032,0.020458967803782535,0.43051845953729906
2023-10-24,0.24252235007494646,0.7203139854623627,0.9232384288606645,0.6435575608443632,1.244450019440177,24.41,-0.016396578617334255,0.6381213928838882,0.004545926850321848,-0.029726183387150374,-0.011682730434270174,0.015215836307066096,-0.010000000000000231,-4.448064516129032,0.002258064516128755,0.020450455623155506,0.4303389710416994
2023-10-25,-1.3295211658433617,-1.4123252420337908,-2.4526233605811365,-1.1320186614840653,-2.22850447894351,25.98,0.4145535855630005,0.26746923334398554,0.004545720205200062,-0.02973502247452646,-0.011684095455654322,0.01521352144256265,0.010000000000000231,-4.465806451612902,-0.01774193548386993,0.02044194326069615,0.43015947901743345
2023-10-26,-2.563256326465992,-1.2093327504764222,-1.9510424208390282,-2.0217696899759976,1.5403676655713414,26.2,0.16588487045537506,0.2001334890817516,0.0045455135788841725,-0.029743866820087568,-0.011685460796072557,0.015211207282246177,-0.010000000000000231,-4.463548387096774,0.002258064516128755,0.02043343071638226,0.42997998346439026
2023-10-27,0.9073064091494041,-0.4469498307057211,0.5340466631317283,0.6040056969290226,-0.41398131156155954,27.02,1.153552429332626,-0.0833402831802795,0.004545306971329772,-0.029752716428499425,-0.011686826455569304,0.015208893825872512,0.009999999999999787,-4.411290322580645,0.05225806451612858,0.020424917990236047,0.42980048438236995
2023-10-30,1.1755459234969816,1.1810398654351588,1.0653407602010725,1.0559890637164975,-0.41570224362994496,25.1,-0.5656580739274109,-0.41774645094287144,0.004544687261368728,-0.029779296877963112,-0.011690925350051938,0.015201957677078711,2.220446049250313e-16,-4.424516129032258,-0.004408602150538066,0.020399378720581396,0.4292619659612251
2023-10-31,0.26392203231904826,0.6092460858831147,0.5198971918311541,0.7435888543914231,-0.5250608721466652,23.42,-0.5471451120981036,0.534403409427151,0.004544480728949101,-0.02978816758487941,-0.011692292287228605,0.015199647033146616,0.0,-4.4322580645161285,-0.007741935483870144,0.020390865266950442,0.4290824527619863
2023-11-01,1.8512062089757186,1.0656111490728946,1.7230604525700541,1.9174161106677252,1.7846499803630633,22.42,-0.3101115077410138,0.04995420968089391,0.0045442742152687595,-0.0297970435782194,-0.011693659544072338,0.015197337091536896,-4.440892098500626e-16,-4.369999999999999,0.06225806451612925,0.020382351631442752,0.42890293603305985
2023-11-02,2.1219899094136836,1.8820500439335093,1.773691630744071,1.6845000918202864,2.2429760762737434,21.65,0.33183764980680486,-0.46721259692570843,0.007010760871646942,-0.03942414430459492,-0.007870788389751436,-0.0005950471173646005,4.440892098500626e-16,-4.438999999999999,-0.06899999999999995,0.02037858124901426,0.428823434639658
2023-11-03,-0.5701559378305755,0.9313571904696447,1.178817069410494,1.0298511148865885,0.7042887481621971,21.16,0.3578015310205431,-0.9916881002853019,0.007010269398446155,-0.03943969306628742,-0.007871407931615528,-0.000595050658197758,-0.010000000000000231,-4.4079999999999995,0.030999999999999694,0.020374810830925405,0.4287439325539877
2023-11-06,1.4946617522356735,0.2228835609784792,0.3988988098782238,0.6440965778605982,-0.951678340145479,20.43,-0.7768611662959258,0.15191158293161922,0.007008795392114164,-0.03948641302720707,-0.00787326714254208,-0.0005950612809414821,0.0,-4.425,-0.005666666666666487,0.02036349936260784,0.4285054221430551
2023-11-07,1.4286748345722533,0.2750465874776379,0.9299885073723596,1.1158519092872967,1.384382271941601,20.365,-0.4180847996705516,0.31994638726780195,0.007008304194419559,-0.03950201095460125,-0.007873887074706752,-0.0005950648219522769,0.0,-4.433999999999999,-0.008999999999999453,0.020359728801810917,0.4284259172880889
2023-11-08,0.5537750259674434,0.12352458337050905,0.07778031477432652,0.5476027602241973,1.7681636393433473,19.955,-0.9962105615116038,0.03361909596297075,0.007007813065573748,-0.03951762120987604,-0.007874507104504866,-0.0005950683629852765,0.010000000000000231,-4.433,0.0009999999999994458,0.020355958205331426,0.4283464117407654
2023-11-09,-0.22443012403517837,-0.8148694824286811,-0.7913477989480502,-0.4618419133681188,-2.383620334739044,20.79,0.37543177292527274,0.36906601194055916,0.007007322005532326,-0.0395332438076202,-0.007875127231958629,-0.0005950719040737877,0.0,-4.441999999999999,-0.008999999999999453,0.02035218757319157,0.4282669055010846
2023-11-10,2.0905551014683135,1.5641754992444339,2.226085001479774,2.5893422375688107,0.6211377066172112,19.86,-1.0831880960827318,-0.10051935843871666,0.007006831014339701,-0.03954887876247805,-0.00787574745709025,-0.0005950754452067082,-2.220446049250313e-16,-4.471,-0.029000000000000803,0.020348416905346944,0.4281873985690243
2023-11-13,-0.8488443428411016,-0.12487372350008985,-0.30969201157083026,-0.6424782568169107,-0.250270308664171,19.74,0.5666052265587903,-0.10062050152982657,0.007005358453454959,-0.03959585791663237,-0.007877608718774335,-0.0005950860688386186,0.0,-4.478,-0.0023333333333335204,0.020337104687762064,0.42794887361843337
2023-11-14,1.4241044611183729,1.9104346655699187,2.111636949144688,2.0086121662803738,2.2413372082567156,19.54,0.8768841518014542,-1.5727051133535526,0.007004867737324485,-0.039611542446888144,-0.007878229334872774,-0.0005950896101269717,0.020000000000000018,-4.457,0.020999999999999908,0.02033333387720937,0.4278693639167441
2023-11-15,0.3940786865858152,0.22930938973352305,0.10377212574470282,0.12626610884009307,-1.4132925495893605,19.12,-0.26666315921421346,0.3912567719772534,0.0070043770899984046,-0.039627239407868095,-0.007878850048749006,-0.0005950931514708364,-0.010000000000000009,-4.476,-0.019000000000000128,0.020329563030974107,0.4277898535226088
2023-11-16,0.8731369136381291,0.12445275735706149,0.08294023595050629,0.5089348003187596,1.22935113600296,18.82,1.1032593391237024,0.03395009368886576,0.0070038865113657076,-0.039642948814305475,-0.007879470860447449,-0.0005950966928258036,-0.010000000000000009,-4.455,0.020999999999999908,0.020325792149056277,0.42771034243600514
2023-11-17,-0.02634699000882354,0.10876925344540217,0.01295320010619066,-0.21310901210360358,0.4508900176941984,18.51,0.0054449919699673084,-0.4934080618305763,0.007003396001448597,-0.0396586706810224,-0.007880091769979204,-0.0005951002342695892,0.0,-4.484,-0.028999999999999915,0.020322021231455878,0.4276308306569554
2023-11-20,0.9284825533923788,0.7779044752750743,1.217847413271597,1.4445781782201603,0.6090827246201895,18.38,-0.15802526243029047,-0.3930621141942413,0.007001924883879772,-0.039705911191327235,-0.007881955085840846,-0.000595110858789686,0.0,-4.501,-0.005666666666667375,0.020310708264514865,0.4273922911648631
2023-11-21,-0.45005047442309776,-0.2159685261063902,-0.5954843058588499,-0.8283526426643987,-0.04417205085350918,18.07,1.0739960035668044,0.17108644036293877,0.007001434648669594,-0.03972168304771696,-0.007882576386994553,-0.000595114400377802,0.0,-4.49,0.01100000000000012,0.02030693720416199,0.4273127766158069
2023-11-22,0.3403411929857997,0.3787382868744052,0.4110580240765031,0.4339813689912426,0.38034387002352543,18.17,-0.4325500120733624,0.3242600332432268,0.0070009444821306,-0.03973746743880801,-0.007883197786081512,-0.0005951179420103273,-0.020000000000000018,-4.529,-0.0389999999999997,0.020303166108126547,0.427233261374238
2023-11-24,-0.7239565771145108,0.05712653682919864,-0.13854326561153454,-0.18421200419705652,-1.1899301927416066,17.47,0.5350062749117762,-0.42687676877444203,0.006999964354888549,-0.03976907388479379,-0.007884440878221736,-0.0005951250253975036,0.0,-4.5169999999999995,0.0060000000000011156,0.020295623808985752,0.4270742288134288
2023-11-27,-0.07373854753166628,-0.1637767945975893,-0.09503872901116046,0.0054228464534226565,1.6455368543271072,17.47,0.6553877877610746,-0.22269816484340224,0.006998494678482109,-0.039816577938314036,-0.007886306251680958,-0.0005951356508057868,0.010000000000000009,-4.554,-0.012333333333333307,0.02028431009259979,0.42683567477797
2023-11-28,0.2525918303481151,0.07807474678669207,0.261780254207888,0.15172043007923125,0.19150280795768734,17.25,1.3403030127340447,-0.3607941376199054,0.006998004923503986,-0.03983243785217831,-0.00788692823897813,-0.0005951391926936656,0.010000000000000009,-4.523000000000001,0.030999999999999694,0.02028053878242453,0.42675615538094736
2023-11-29,-0.4820555926919928,-0.046177696993314685,-0.09488031688921725,0.11904763310748023,1.2494051384332892,17.53,0.15309492233968114,0.08602151068079292,0.006997515237019432,-0.03984831040587682,-0.007887550324430627,-0.0005951427346148515,-0.030000000000000027,-4.522,0.001000000000000334,0.020276767436544496,0.42667663529132316
2023-11-30,0.2768733557727914,0.35567692884968316,-0.2157387317141807,0.1297087140727018,-1.1073829372521387,17.24,-0.4440927203425672,0.7196741137017473,0.006997025619117259,-0.03986419561448731,-0.007888172508005142,-0.000595146276591549,0.029999999999999805,-4.601000000000001,-0.07900000000000063,0.020272996054981895,0.4265971145090752
2023-12-01,0.6980006821750819,0.5921767171144217,0.2593435699770892,0.1996385587654463,1.4307636222123832,17.14,1.712586508801647,-0.29067302675095774,0.006996536069664251,-0.03988009349318751,-0.00788879478974609,-0.0005951498186015535,-0.029999999999999805,-4.53,0.07100000000000062,0.020269224637736727,0.42651759303415915
2023-12-04,-0.9299948809227311,-0.5242590482423165,-0.9507807932053759,-1.192943330635299,-0.3665772299083909,17.25,-2.174628277169497,0.4783063440599547,0.011061863141347274,0.0185819735261451,0.005095098759152227,0.00969651292552199,-0.0033333333333334103,-4.558064516129033,-0.009354838709677793,0.020261925019071647,0.4263636785343916
2023-12-05,2.1205160774195737,-0.0021901726952079795,0.2714688120878481,0.6036728053791294,2.1425765514502046,17.1,-0.3679709775564798,0.3062789530545731,0.011060639628552214,0.018578521270252148,0.005094839172059427,0.009695572793071974,-0.020000000000000018,-4.55741935483871,0.000645161290322882,0.020259491783125583,0.42631237312451553
2023-12-06,-0.606486580256081,-0.4038104069473372,-0.5930124974852741,-0.8221088904860301,1.3702800047963188,17.27,0.3732939488403016,0.23757011003927614,0.011059416386340221,0.018575070296842248,0.005094579611432321,0.009694632842849665,0.010000000000000009,-4.586774193548387,-0.029354838709677367,0.020257058532324734,0.42626106742631453
2023-12-07,0.9675909189948699,0.7601767260023365,1.428632565417095,1.1739265248944506,-0.5962048935048468,17.21,0.1356401223932653,-0.5438490630938508,0.011058193414689103,0.018571620605249525,0.005094320077248707,0.009693693074899468,-0.039999999999999925,-4.546129032258065,0.04064516129032203,0.020254625266669102,0.4262097614397886
2023-12-08,0.764321861888983,0.4224928972849649,0.40628130140255025,0.8500616098801705,-0.8428199911834227,16.69,-1.3297321130165203,0.4081638319648678,0.011056970713465656,0.0185681721947415,0.005094060569486381,0.009692753489132585,-0.009999999999999898,-4.555483870967742,-0.009354838709676905,0.020252191986158685,0.4261584551649378
2023-12-11,-1.2909377724964486,0.39257839620208695,0.880973492925434,0.8853863374365936,-0.20651864683328405,16.335,-1.113153887056344,0.10178117927006246,0.011053304231628782,0.018557834642645023,0.005093282204838153,0.009689935824376793,0.0,-4.553548387096774,0.000645161290322882,0.020244892055476527,0.42600453461036913
2023-12-12,0.7837515627003969,0.4837186593449982,0.795573179082328,0.6721202301980549,0.28054963747050865,15.86,-0.05993570712850824,-0.2376507653893349,0.01105208261131685,0.0185543913493508,0.00509302280280539,0.009688996966765943,-0.010000000000000009,-4.552903225806452,0.0006451612903219939,0.02024245871552477,0.4259532271821964
2023-12-13,1.6099797516922612,1.3565477511936308,1.2485054458315483,0.8665337943955612,2.361162762792575,15.65,2.22869216243931,-0.8876808032834159,0.011050861261010804,0.01855094933361209,0.0050927634272161185,0.009688058291094204,-0.019999999999999907,-4.522258064516129,0.03064516129032313,0.020240025360718228,0.42590191946565437
2023-12-14,0.15150752860275868,0.3161571535508219,-0.09663153169573546,-0.27227998809177323,2.165338405559491,15.67,0.5978574717015445,-0.8783316606017996,0.01104964018059964,0.0185475085946742,0.005092504078025935,0.009687119797272773,-0.01000000000000012,-4.551612903225807,-0.029354838709677367,0.020237591991056902,0.4258506114607652
2023-12-15,-0.541430797670103,-0.5693784104780191,0.3797934878754954,0.5438206249144006,0.191793325839008,16.12,-0.8994685156291025,0.5864107870288687,0.011048419370016764,0.018544069131871253,0.00509224475525704,0.009686181485279452,-0.019999999999999907,-4.530967741935484,0.020645161290322456,0.02023515860651859,0.4257993031675289
2023-12-18,-0.6005107104462228,0.5651413018802895,0.5455107514274105,0.08340284053100988,-0.7998827642323122,16.13,0.4294542403733735,-6.171076605776553,0.011044758556283273,0.018533758392925107,0.0050914669453892844,0.009683367639579927,0.0033333333333332993,-4.5290322580645155,0.000645161290322882,0.020227858363797147,0.42564537655771506
2023-12-19,0.5142184790059073,0.5851367047353168,0.4961269478807433,0.3381105460357335,0.5272241757232817,16.38,0.6737962197755424,-0.36650215113248374,0.011043538824081161,0.01853032402742595,0.005091207728216739,0.009682430054277432,-0.020000000000000018,-4.518387096774194,0.01064516129032178,0.020225424919817492,0.42559406711104586
2023-12-20,-1.0080087392248056,-1.4255046020880213,-1.5057503152604548,-1.4963133627342429,0.6903007785808429,17.44,-0.5461162535020202,0.4030785963098175,0.011042319361241143,0.018526890934488147,0.0050909485374432805,0.00968149265051444,0.019999999999999796,-4.477741935483871,0.04064516129032292,0.020222991461005257,0.42554275737600733
2023-12-21,-0.12575551195977924,0.9822133942538166,1.1666901775923146,1.0852291361081063,-0.6498599732576729,16.96,0.7072596134724011,-0.6052288075738349,0.011041100167718825,0.018523459113423613,0.005090689373068909,0.00968055542826876,-0.010000000000000009,-4.457096774193548,0.020645161290322456,0.020220557987316035,0.4254914473526217
2023-12-22,-0.5717391762295827,0.2092249931092173,0.1690617477907452,0.14589414842915813,-0.4609820478161807,16.57,0.45560564964782546,-0.11043623430532139,0.011039881243358805,0.01852002856347766,0.005090430235093626,0.00967961838742938,-0.020000000000000018,-4.426451612903226,0.030645161290322243,0.020218124498772028,0.4254401370408445
2023-12-26,-0.2586119161410695,0.41293643423616583,0.5906922396190277,0.4260410663088945,0.28899556200093174,16.13,0.7460669937872098,-0.22123902829406292,0.011035008236120952,0.01850631906114034,0.005089393946894735,0.009675872037468907,0.0,-4.433870967741935,-0.0018548387096775087,0.02020839039595934,0.42523489290993144
2023-12-27,0.051775915001523634,0.19533922761632866,0.13619341567205756,0.025919494196597774,1.7365555583888408,15.48,0.4657524844343625,-0.48103700528973664,0.011033790656418054,0.018502894856377326,0.005089134940781675,0.009674935903061649,0.010000000000000009,-4.443225806451612,-0.009354838709676905,0.02020595683311921,0.425183581156241
2023-12-28,0.2171665796611245,0.03147062243392304,-0.04861921527121743,0.11914321904596646,-0.7290918689086201,15.45,-0.598850957792392,0.29629651306570487,0.011032573345366866,0.018499471918515614,0.0050888759610010935,0.009673999949772093,-0.009999999999999787,-4.452580645161291,-0.009354838709678681,0.02020352325540209,0.425132269114159
2023-12-29,-0.5178407304942922,-0.2835927830473763,-0.4386399468939794,-0.35525858412279343,-0.8455858718565632,15.53,-0.16204493757853475,0.16628179350989195,0.011031356302922993,0.018496050246911526,0.005088617007597399,0.009673064177555842,-0.010000000000000009,-4.451935483870967,0.0006451612903237702,0.02020108966280798,0.4250809567836633
2024-01-02,-3.734303158952443,-0.5696097762157402,-1.6895705218741337,-2.6240764509253798,-0.5982273861150635,15.49,-0.23569475360484562,0.8638965592726995,0.012786035500961714,0.04645614161866029,0.007298711079629923,0.006799760550046049,-0.0050000000000000044,-4.420645161290323,0.006854838709677402,0.020196222433077615,0.4249783312574973
2024-01-03,-0.7085131994176875,-0.8285403561738582,-1.0813345965264158,-1.11559215450975,0.40596828312933747,16.04,-0.8346216978407006,0.2923978691435061,0.01278440088291305,0.04643456990870941,0.007298178406677979,0.006799298214050561,-1.1102230246251565e-16,-4.381290322580645,0.03935483870967804,0.020198656055381292,0.42502964416477607
2024-01-04,-1.2232568435634408,-0.30338662304894903,-0.4857738501360275,-0.6954714326967569,-1.50010466477185,16.02,0.11362286362916582,0.0182465104055374,0.012782766682783202,0.0464130182229337,0.0072976458114553415,0.006798835940909488,-0.030000000000000027,-4.361935483870967,0.01935483870967758,0.02020108966280798,0.4250809567836633
2024-01-05,-0.5012541823544286,0.11120617057091527,0.09331064292193127,0.008146307690530956,-0.9504203773564984,15.53,0.026405429109607234,0.036483035793200634,0.012781132900372385,0.04639148653344807,0.007297113293984214,0.006798373730645037,0.020000000000000018,-4.3825806451612905,-0.020645161290323344,0.02020352325540209,0.425132269114159
2024-01-08,2.424939824183169,1.4155734632566432,2.068153193825307,2.4409118939922974,0.9452793856580513,15.14,-0.8005344276146397,-0.20082161016620317,0.012776234058011184,0.04632701116485648,0.007295516207724659,0.0067969874768005695,0.00666666666666671,-4.404516129032258,-0.007311827956989703,0.02021082394394469,0.42528620437523035
2024-01-09,-0.2509411605425807,-0.14340245819835998,0.19240737083644036,0.19060735373193494,-0.5981557565294614,14.77,0.037252867571136515,0.36483075854753816,0.012774601944966964,0.04630555918289996,0.007294984000993149,0.006796525517798374,0.029999999999999916,-4.455161290322581,-0.050645161290322704,0.020213257477075253,0.42533751555215993
2024-01-10,0.5711222420584864,0.5618879014956332,0.6631812678270275,0.8532654739411243,-0.5393364730550102,14.625,-0.23705845666818862,-0.1822490025130637,0.012772970248864817,0.04628412705865079,0.0072944518718799384,0.006796063621606196,-0.019999999999999796,-4.475806451612903,-0.020645161290322456,0.020215690995351032,0.425388826440698
2024-01-11,-0.26899090891099164,-0.031483172504475895,0.21275823292835078,0.47612908783924207,0.5755336966061162,14.56,0.21045068171940345,0.018239854131736965,0.012771338969504949,0.04626271476460093,0.007293919820407232,0.00679560178820183,-2.220446049250313e-16,-4.436451612903226,0.039354838709677153,0.020218124498772028,0.4254401370408445
2024-01-12,0.10768320644275,0.05876057334715457,0.03175262291128764,0.3335073440392585,-0.1811172841091715,14.8,0.9692615803949773,0.1275859099527847,0.01276970810682077,0.04624132227319793,0.007293387846552827,0.006795140017540875,-0.019999999999999907,-4.407096774193548,0.029354838709678255,0.020220557987316035,0.4254914473526217
2024-01-16,-1.223621114300065,-0.378350425062552,0.009768009775774734,0.290909296068373,-1.7925279413807764,15.32,-0.9586176208319773,0.8885723529527718,0.012763188818978321,0.04615594978573423,0.007291260726851989,0.006793293562308949,0.0050000000000000044,-4.419677419354839,-0.003145161290323273,0.020230291792899813,0.42569668571601493
2024-01-17,-0.5079063921018823,-0.5426934650052594,-0.553394002695894,-0.49922100560170307,-0.1688832995870317,15.86,-1.0996325002956542,0.0541467389819941,0.012761560036964319,0.04613465589671892,0.007290729140800474,0.006792832105276237,0.010000000000000009,-4.450322580645161,-0.030645161290322243,0.020232725207147695,0.4257479945859455
2024-01-18,3.264145015296448,0.8895693055347847,1.433471644773768,1.9667687773415516,-0.8913471577789955,15.36,0.8011725441591658,0.14424813175565146,0.012759931670627058,0.04611338164641107,0.007290197632234052,0.006792370710942533,-0.019999999999999796,-4.440967741935484,0.009354838709676905,0.02023515860651859,0.4257993031675289
