timestamp,close,high,low,trade_count,open,volume,vwap
2024-04-04 04:00:00+00:00,168.86,171.905,168.84,9203,170.65,737973,170.218373
2024-04-05 04:00:00+00:00,169.68,170.36,168.98,7193,169.565,609765,169.646929
2024-04-08 04:00:00+00:00,168.54,169.175,168.27,5507,169.175,426750,168.704113
2024-04-09 04:00:00+00:00,169.7,170.065,168.35,7574,168.79,554900,169.090734
2024-04-10 04:00:00+00:00,167.73,169.06,167.12,9853,168.9,648092,168.005996
2024-04-11 04:00:00+00:00,175.04,175.455,168.185,14967,168.26,1987855,172.558248
2024-04-12 04:00:00+00:00,176.62,178.35,174.23,20577,174.39,2326731,176.252341
2024-04-15 04:00:00+00:00,172.73,176.61,172.51,18996,175.455,2005050,174.345854
2024-04-16 04:00:00+00:00,169.34,173.75,168.27,12660,171.69,1175534,170.333464
2024-04-17 04:00:00+00:00,168.01,170.63,168.0,8412,169.53,605430,169.118244
2024-04-18 04:00:00+00:00,167.03,168.62,166.57,9593,168.06,901199,167.435454
2024-04-19 04:00:00+00:00,164.96,166.38,164.08,11948,165.99,1032397,165.060773
2024-04-22 04:00:00+00:00,165.91,167.25,164.78,9921,165.53,934080,166.034684
2024-04-23 04:00:00+00:00,166.81,167.05,165.03,9223,165.35,782098,166.483532
2024-04-24 04:00:00+00:00,169.075,169.29,166.28,8610,166.425,787955,168.33696
2024-04-25 04:00:00+00:00,169.94,170.59,168.18,11262,169.525,1291953,169.565757
2024-04-26 04:00:00+00:00,169.19,171.32,169.19,6736,169.96,536766,170.147588
2024-04-29 04:00:00+00:00,173.48,176.03,173.145,11453,173.4,1210678,174.740879
2024-04-30 04:00:00+00:00,170.05,174.98,170.05,8609,173.39,619499,173.13489
2024-05-01 04:00:00+00:00,169.34,172.675,169.145,6345,169.82,603050,170.764459
2024-05-02 04:00:00+00:00,173.13,173.41,170.9,13697,172.42,1356609,172.316183
2024-05-03 04:00:00+00:00,183.36,186.97,182.68,33331,186.65,3997192,184.610231
2024-05-06 04:00:00+00:00,181.62,184.14,180.43,11235,182.38,1069082,182.014122
2024-05-07 04:00:00+00:00,182.35,184.89,181.33,9678,183.59,850277,182.873541
2024-05-08 04:00:00+00:00,182.73,183.04,181.47,6326,182.83,550059,182.509883
2024-05-09 04:00:00+00:00,184.62,184.65,182.14,8324,182.635,778041,183.844813
2024-05-10 04:00:00+00:00,183.01,185.085,182.15,7256,184.9,718467,183.086128
2024-05-13 04:00:00+00:00,186.28,187.1,184.64,11128,185.465,1323520,186.250584
2024-05-14 04:00:00+00:00,187.38,188.245,186.305,6585,187.775,582177,187.394469
2024-05-15 04:00:00+00:00,189.73,190.63,187.38,7647,187.97,889908,189.812335
2024-05-16 04:00:00+00:00,189.93,191.09,189.67,6699,190.41,736398,190.207032
2024-05-17 04:00:00+00:00,189.865,190.79,189.22,4004,189.22,436685,189.948088
2024-05-20 04:00:00+00:00,191.045,191.91,189.03,8770,189.295,964055,191.225453
2024-05-21 04:00:00+00:00,192.37,192.72,190.93,5988,191.085,561888,192.287412
2024-05-22 04:00:00+00:00,190.925,192.82,190.28,4139,192.3,410858,191.62025
2024-05-23 04:00:00+00:00,186.91,190.97,186.635,6959,190.96,724321,188.460177
2024-05-24 04:00:00+00:00,190.0,190.56,188.06,4691,188.87,469969,189.840155
2024-05-28 04:00:00+00:00,190.1,192.98,189.13,8188,191.53,838111,190.784704
2024-05-29 04:00:00+00:00,190.37,192.24,189.61,7539,189.65,743546,191.242179
2024-05-30 04:00:00+00:00,191.28,192.175,190.65,8456,190.75,707884,191.490118
2024-05-31 04:00:00+00:00,192.31,192.56,189.915,9601,191.345,1346295,191.230036
2024-06-03 04:00:00+00:00,193.99,194.99,192.6,4460,192.985,390603,193.85831
2024-06-04 04:00:00+00:00,194.31,195.295,193.14,5720,194.845,517834,194.24631
2024-06-05 04:00:00+00:00,195.87,196.885,194.905,8954,195.39,856960,195.942253
2024-06-06 04:00:00+00:00,194.435,196.49,194.175,6670,195.72,568869,195.507859
2024-06-07 04:00:00+00:00,196.88,196.93,194.16,9420,194.77,901606,195.881184
2024-06-10 04:00:00+00:00,193.15,197.23,192.24,14573,196.905,1746307,194.510262
2024-06-11 04:00:00+00:00,207.15,207.15,193.65,22998,193.66,2713867,202.770913
2024-06-12 04:00:00+00:00,213.17,220.19,206.93,25670,207.385,3330445,215.430765
2024-06-13 04:00:00+00:00,214.22,216.64,211.615,14105,214.72,1704323,213.914572
2024-06-14 04:00:00+00:00,212.57,215.08,211.34,9849,213.765,1048695,212.656188
2024-06-17 04:00:00+00:00,216.67,218.93,212.81,16841,213.275,1856996,216.568855
2024-06-18 04:00:00+00:00,214.38,218.61,213.0,11778,217.63,1240896,215.160912
2024-06-20 04:00:00+00:00,209.55,214.22,208.87,9832,213.995,887236,211.026032
2024-06-21 04:00:00+00:00,207.215,211.85,207.215,13057,210.39,1486160,209.73777
2024-06-24 04:00:00+00:00,208.29,212.65,206.65,8182,207.7,693762,209.226893
2024-06-25 04:00:00+00:00,209.17,211.335,208.635,6519,209.125,468769,209.925963
2024-06-26 04:00:00+00:00,213.17,214.825,210.69,8752,211.48,895570,213.002481
2024-06-27 04:00:00+00:00,214.11,215.7,212.395,8768,214.74,760763,213.921155
2024-06-28 04:00:00+00:00,210.61,216.045,210.31,12229,215.83,1405664,213.616389
2024-07-01 04:00:00+00:00,216.7,217.505,211.95,9579,212.16,849200,215.364875
2024-07-02 04:00:00+00:00,220.35,220.35,215.14,6456,216.16,611120,218.843448
2024-07-03 04:00:00+00:00,221.53,221.53,219.045,6229,219.93,568282,220.442743
2024-07-05 04:00:00+00:00,226.35,226.445,221.68,9109,221.705,762352,224.833265
2024-07-08 04:00:00+00:00,227.81,227.84,223.27,7755,227.125,624992,226.115526
2024-07-09 04:00:00+00:00,228.69,229.38,226.38,6075,228.23,514553,228.188247
2024-07-10 04:00:00+00:00,232.93,233.06,229.31,12145,229.38,1112322,231.519155
2024-07-11 04:00:00+00:00,227.66,232.3,225.78,10931,231.425,812486,228.72584
2024-07-12 04:00:00+00:00,230.27,232.61,228.685,8833,229.03,753812,231.180272
2024-07-15 04:00:00+00:00,234.43,237.16,233.115,7583,236.63,582872,235.162714
2024-07-16 04:00:00+00:00,234.83,236.25,232.38,6294,235.205,488572,234.225632
2024-07-17 04:00:00+00:00,228.96,231.35,226.685,9907,229.46,845050,228.899229
2024-07-18 04:00:00+00:00,224.21,230.29,222.45,8682,230.29,694929,225.130049
2024-07-19 04:00:00+00:00,224.44,226.77,223.31,4403,224.88,434480,224.74987
2024-07-22 04:00:00+00:00,224.16,227.77,223.18,5263,227.335,472525,225.339047
2024-07-23 04:00:00+00:00,224.92,226.925,222.68,7179,224.365,465219,225.133771
2024-07-24 04:00:00+00:00,218.585,224.765,217.165,13651,224.115,1005989,218.912417
2024-07-25 04:00:00+00:00,217.42,220.81,214.64,7440,218.88,642703,218.018176
2024-07-26 04:00:00+00:00,218.03,219.48,216.04,7218,218.94,661067,217.760339
2024-07-29 04:00:00+00:00,218.185,219.28,215.79,5090,217.375,381966,218.227041
2024-07-30 04:00:00+00:00,218.68,220.27,216.12,7035,219.3,559407,218.264206
2024-07-31 04:00:00+00:00,222.18,223.81,220.91,6088,221.52,549326,222.356755
2024-08-01 04:00:00+00:00,218.51,224.4,217.03,14017,224.34,1321543,219.612903
2024-08-02 04:00:00+00:00,219.81,225.57,217.77,22071,219.06,2263645,222.368742
2024-08-05 04:00:00+00:00,209.23,213.45,196.0,26570,199.16,2582819,207.884633
2024-08-06 04:00:00+00:00,207.14,209.98,201.1,15688,205.38,1429961,206.723453
2024-08-07 04:00:00+00:00,209.81,213.625,206.45,8202,206.9,724474,211.291037
2024-08-08 04:00:00+00:00,213.35,214.2,208.91,10071,213.09,838953,212.6759
2024-08-09 04:00:00+00:00,216.16,216.74,211.99,10668,212.06,911230,215.063684
2024-08-12 04:00:00+00:00,217.6,219.5,215.63,7383,216.07,564185,217.557576
2024-08-13 04:00:00+00:00,221.21,221.87,219.185,7359,219.185,589109,220.938714
2024-08-14 04:00:00+00:00,221.63,223.0,219.7,7084,220.51,620996,221.481998
2024-08-15 04:00:00+00:00,224.69,225.35,222.8,8952,224.6,720255,224.54636
2024-08-16 04:00:00+00:00,226.06,226.8,223.67,6508,223.98,459595,225.387631
2024-08-19 04:00:00+00:00,225.82,225.93,223.07,7494,225.57,637982,224.534087
2024-08-20 04:00:00+00:00,226.53,227.165,225.515,7091,225.83,518769,226.51804
2024-08-21 04:00:00+00:00,226.32,227.97,225.24,6637,226.58,576993,226.395561
2024-08-22 04:00:00+00:00,224.7,228.32,223.91,10006,227.59,750261,225.711204
2024-08-23 04:00:00+00:00,226.8,228.22,224.36,8600,225.96,746287,226.607476
2024-08-26 04:00:00+00:00,227.24,227.27,223.93,8641,226.745,537463,225.698481
2024-08-27 04:00:00+00:00,228.13,228.845,224.93,7427,225.995,580021,227.709967
2024-08-28 04:00:00+00:00,226.395,229.85,225.74,8964,228.025,666448,227.60622
2024-08-29 04:00:00+00:00,229.83,232.92,228.89,13092,230.1,962928,231.297605
2024-08-30 04:00:00+00:00,228.88,230.38,227.5,9799,230.23,732245,228.697243
2024-09-03 04:00:00+00:00,222.72,229.0,221.24,12525,228.59,893528,223.596085
2024-09-04 04:00:00+00:00,220.73,221.75,217.49,13621,221.72,1276056,219.615737
2024-09-05 04:00:00+00:00,222.29,225.47,221.64,8511,221.64,666252,223.228101
2024-09-06 04:00:00+00:00,220.95,225.23,219.83,12497,223.94,1049899,222.140792
2024-09-09 04:00:00+00:00,220.95,221.24,216.72,19385,221.03,1606171,219.101326
2024-09-10 04:00:00+00:00,220.1,221.455,216.78,11418,218.86,957648,219.375388
2024-09-11 04:00:00+00:00,222.56,223.07,217.91,10217,221.29,844135,220.808316
2024-09-12 04:00:00+00:00,222.85,223.535,219.84,8534,222.39,677459,222.269937
2024-09-13 04:00:00+00:00,222.42,224.0,222.0,7783,223.79,637521,222.949301
2024-09-16 04:00:00+00:00,216.46,217.2,213.94,15791,216.6,1439907,215.759954
2024-09-17 04:00:00+00:00,216.85,216.895,214.5,10436,215.75,949661,216.089835
2024-09-18 04:00:00+00:00,220.83,222.63,217.55,13529,217.55,1204282,220.486185
2024-09-19 04:00:00+00:00,228.905,229.795,224.65,20717,225.095,2617911,228.67998
2024-09-20 04:00:00+00:00,228.535,233.075,227.68,27153,229.98,3617727,230.841028
2024-09-23 04:00:00+00:00,226.49,229.44,225.85,13830,227.18,1013326,227.116283
2024-09-24 04:00:00+00:00,227.46,229.34,225.75,9408,228.645,716012,227.121693
2024-09-25 04:00:00+00:00,226.36,227.26,224.02,10877,224.99,917606,225.592219
2024-09-26 04:00:00+00:00,227.665,228.45,225.515,10562,227.57,876871,227.232713
2024-09-27 04:00:00+00:00,227.73,229.495,227.3,9674,228.57,718703,228.236908
2024-09-30 04:00:00+00:00,232.85,233.0,229.68,11761,230.04,929770,231.79214
2024-10-01 04:00:00+00:00,226.205,229.58,223.75,16829,229.52,1491424,225.654022
2024-10-02 04:00:00+00:00,226.77,227.35,223.03,8905,226.095,813257,225.932789
2024-10-03 04:00:00+00:00,225.6,226.805,223.33,8995,225.14,790847,224.810223
2024-10-04 04:00:00+00:00,226.69,227.96,224.17,11005,227.92,920089,225.555987
2024-10-07 04:00:00+00:00,221.74,225.68,221.33,9531,224.47,818946,223.854019
2024-10-08 04:00:00+00:00,225.79,225.97,223.28,9847,224.26,746690,225.083015
2024-10-09 04:00:00+00:00,229.51,229.745,224.92,8521,225.17,684369,228.283302
2024-10-10 04:00:00+00:00,229.03,229.49,227.17,6658,227.8,455382,228.425597
2024-10-11 04:00:00+00:00,227.51,229.395,227.37,6684,229.395,544805,228.191596
2024-10-14 04:00:00+00:00,231.3,231.73,228.65,7979,228.72,691749,230.659248
2024-10-15 04:00:00+00:00,233.93,237.49,232.4,14301,233.635,1152069,235.047015
2024-10-16 04:00:00+00:00,231.72,232.09,229.85,9252,231.6,717358,230.822274
2024-10-17 04:00:00+00:00,232.17,233.765,230.55,7104,233.46,548744,231.990681
2024-10-18 04:00:00+00:00,234.95,236.01,234.04,9851,236.01,849948,235.175112
2024-10-21 04:00:00+00:00,236.48,236.8,234.54,7525,234.785,555366,235.833979
2024-10-22 04:00:00+00:00,235.89,236.18,232.67,6699,233.86,562790,234.461771
2024-10-23 04:00:00+00:00,230.675,235.13,227.77,14930,234.1,1283638,230.922008
2024-10-24 04:00:00+00:00,230.6,230.815,228.42,9280,229.97,801959,229.872667
2024-10-25 04:00:00+00:00,231.22,233.12,229.6,7913,229.74,613894,231.885184
2024-10-28 04:00:00+00:00,233.51,234.71,232.565,7828,233.32,577877,233.755929
2024-10-29 04:00:00+00:00,233.73,234.325,232.36,7227,233.2,520565,233.592443
2024-10-30 04:00:00+00:00,230.16,233.22,229.57,12936,232.655,1092531,231.002701
2024-10-31 04:00:00+00:00,225.73,229.81,225.46,15512,229.24,1473753,227.572394
2024-11-01 04:00:00+00:00,222.86,225.33,220.33,15037,220.82,1509039,222.761729
2024-11-04 05:00:00+00:00,222.07,222.78,219.73,10069,221.08,765975,221.794262
2024-11-05 05:00:00+00:00,223.48,223.945,221.81,7798,221.81,544210,222.999027
2024-11-06 05:00:00+00:00,222.59,226.045,221.23,17977,222.6,1776205,224.157896
2024-11-07 05:00:00+00:00,227.405,227.875,224.61,9162,224.67,750937,226.690966
2024-11-08 05:00:00+00:00,227.16,228.63,226.405,8993,227.3,619490,227.338315
2024-11-11 05:00:00+00:00,224.26,225.68,221.5,14511,224.91,1143417,223.279886
2024-11-12 05:00:00+00:00,224.26,225.545,223.36,13212,224.575,1003430,224.450431
2024-11-13 05:00:00+00:00,225.19,226.63,222.79,11701,223.935,936950,224.973263
2024-11-14 05:00:00+00:00,228.3,228.84,225.0,13314,225.0,966299,227.168558
2024-11-15 05:00:00+00:00,224.95,226.88,224.28,10234,225.92,742110,224.976987
2024-11-18 05:00:00+00:00,228.16,229.735,225.17,10442,225.3,719007,228.004347
2024-11-19 05:00:00+00:00,228.21,230.16,226.73,8190,226.74,632129,228.731541
2024-11-20 05:00:00+00:00,229.0,229.92,225.9,7783,228.05,509286,227.6071
2024-11-21 05:00:00+00:00,228.48,230.13,225.72,11131,228.785,985294,228.337011
2024-11-22 05:00:00+00:00,229.75,230.71,228.175,9155,228.23,827598,229.656916
2024-11-25 05:00:00+00:00,232.89,233.24,229.74,10483,231.49,860206,231.678886
2024-11-26 05:00:00+00:00,234.98,235.55,233.43,9245,233.43,693660,234.788591
2024-11-27 05:00:00+00:00,234.99,235.62,233.84,6491,234.66,467635,234.748937
2024-11-29 05:00:00+00:00,237.39,237.8,233.97,6693,234.805,549571,236.233616
2024-12-02 05:00:00+00:00,239.635,240.76,237.18,9239,237.33,745588,239.570478
2024-12-03 05:00:00+00:00,242.65,242.76,238.99,10549,239.9,886105,241.389563
2024-12-04 05:00:00+00:00,242.94,244.1,241.26,11042,242.86,760420,242.976694
2024-12-05 05:00:00+00:00,243.07,244.455,242.195,9601,244.06,827553,242.963756
2024-12-06 05:00:00+00:00,242.69,244.625,242.12,8640,242.96,672959,243.328777
2024-12-09 05:00:00+00:00,246.89,247.24,241.8,12728,241.865,978692,245.878582
2024-12-10 05:00:00+00:00,247.81,248.205,245.35,10225,246.91,812772,247.035049
2024-12-11 05:00:00+00:00,246.455,250.77,246.275,9000,247.96,738775,248.418374
2024-12-12 05:00:00+00:00,248.02,248.73,245.75,9600,246.93,622093,247.760777
2024-12-13 05:00:00+00:00,248.08,249.245,246.25,7516,247.91,639940,247.478336
2024-12-16 05:00:00+00:00,251.03,251.355,247.73,10050,247.955,926663,250.142118
2024-12-17 05:00:00+00:00,253.5,253.8,249.87,15912,250.19,1407054,252.832024
2024-12-18 05:00:00+00:00,247.95,254.265,247.74,16002,252.22,1377103,251.490221
2024-12-19 05:00:00+00:00,249.73,251.84,247.11,16193,247.46,1265123,250.127927
2024-12-20 05:00:00+00:00,254.6,255.0,246.335,13890,248.175,1193742,252.137407
2024-12-23 05:00:00+00:00,254.26,255.615,253.45,3431,254.84,315725,254.578456
2024-12-24 05:00:00+00:00,258.18,258.19,255.36,5399,255.52,456446,257.205731
2024-12-26 05:00:00+00:00,259.15,260.1,257.68,6500,258.355,491615,258.976629
2024-12-27 05:00:00+00:00,255.635,258.64,253.07,10684,257.93,912043,254.970835
2024-12-30 05:00:00+00:00,252.15,253.5,250.75,10886,252.085,857519,252.286198
2024-12-31 05:00:00+00:00,250.545,253.14,249.45,10159,252.6,803764,250.827361
2025-01-02 05:00:00+00:00,243.82,249.025,241.845,19452,248.93,1720928,244.108677
2025-01-03 05:00:00+00:00,243.41,244.165,241.89,12869,243.315,1182159,242.982652
2025-01-06 05:00:00+00:00,245.025,247.33,243.88,13645,244.31,970622,245.353308
2025-01-07 05:00:00+00:00,242.26,245.53,241.38,12788,242.77,1048220,243.3609
2025-01-08 05:00:00+00:00,242.63,243.67,240.16,12123,241.97,868980,242.059482
2025-01-10 05:00:00+00:00,236.76,240.13,233.005,19127,240.025,1713784,236.259838
2025-01-13 05:00:00+00:00,234.41,234.67,229.72,15685,233.52,1352710,231.803254
2025-01-14 05:00:00+00:00,233.345,236.1,232.48,12089,234.76,1051611,234.006789
2025-01-15 05:00:00+00:00,237.765,238.52,234.445,11308,234.755,1048228,237.589184
2025-01-16 05:00:00+00:00,228.24,237.95,228.04,21235,237.42,1917016,230.716528
2025-01-17 05:00:00+00:00,229.96,232.09,228.51,13897,232.01,1129750,230.186759
2025-01-21 05:00:00+00:00,222.59,224.39,219.39,24079,224.255,2272802,221.290319
2025-01-22 05:00:00+00:00,223.81,223.98,219.825,19690,219.85,1380909,222.563198
2025-01-23 05:00:00+00:00,223.57,227.01,222.3,14641,224.74,1397373,224.222945
2025-01-24 05:00:00+00:00,222.85,225.615,221.42,14017,225.1,1287472,223.218487
2025-01-27 05:00:00+00:00,229.98,232.14,224.02,32074,224.02,2657424,229.023451
2025-01-28 05:00:00+00:00,238.23,240.19,230.85,21850,230.85,2008290,237.484645
2025-01-29 05:00:00+00:00,239.315,239.85,234.05,14175,234.15,1126638,237.324522
2025-01-30 05:00:00+00:00,237.53,240.77,237.245,16009,238.78,1419403,238.746666
2025-01-31 05:00:00+00:00,235.96,247.19,233.45,23043,247.125,2073352,238.912188
2025-02-03 05:00:00+00:00,227.92,231.82,225.7,24723,229.98,2273201,227.993758
2025-02-04 05:00:00+00:00,232.81,233.13,226.66,16088,227.25,1318554,231.058801
2025-02-05 05:00:00+00:00,232.45,232.665,228.3,11762,228.31,920706,230.301674
2025-02-06 05:00:00+00:00,233.175,233.775,230.45,10528,231.325,782002,232.193964
2025-02-07 05:00:00+00:00,227.68,234.0,227.27,12691,232.405,927073,229.375907
2025-02-10 05:00:00+00:00,227.66,230.58,227.205,10018,229.58,734280,228.766555
2025-02-11 05:00:00+00:00,232.59,235.225,228.2,15176,228.2,1201805,232.745324
2025-02-12 05:00:00+00:00,236.83,236.92,230.765,16032,231.18,1238524,234.725862
2025-02-13 05:00:00+00:00,241.49,242.33,235.6,14323,236.97,1214691,240.02455
2025-02-14 05:00:00+00:00,244.6,245.41,241.21,14743,241.21,1220858,243.98602
2025-02-18 05:00:00+00:00,244.45,245.15,241.885,15707,244.12,1233762,243.836702
2025-02-19 05:00:00+00:00,244.9,246.0,243.18,9829,244.67,714274,244.669407
2025-02-20 05:00:00+00:00,245.84,246.66,244.31,13053,244.925,930650,245.583091
2025-02-21 05:00:00+00:00,245.68,248.69,245.23,19264,245.91,1444119,246.533569
2025-02-24 05:00:00+00:00,247.195,248.84,244.53,17525,244.925,1414000,247.364655
2025-02-25 05:00:00+00:00,247.15,250.0,244.94,22146,247.97,1758675,247.572112
2025-02-26 05:00:00+00:00,240.38,244.935,239.13,18674,244.3,1375162,242.020716
2025-02-27 05:00:00+00:00,237.49,242.46,237.16,18753,239.65,1530603,239.844801
2025-02-28 05:00:00+00:00,241.37,242.08,234.68,22987,237.055,1526227,238.20951
2025-03-03 05:00:00+00:00,238.095,244.01,236.15,17246,241.8,1341972,240.057543
2025-03-04 05:00:00+00:00,236.03,240.045,234.7,24046,238.12,1996015,237.777054
2025-03-05 05:00:00+00:00,235.65,236.53,229.24,17642,235.69,1329895,233.463412
2025-03-06 05:00:00+00:00,235.35,237.83,233.35,21976,234.46,1877160,235.188046
2025-03-07 05:00:00+00:00,239.0,241.34,234.86,22467,235.08,1889764,239.125687
2025-03-10 04:00:00+00:00,227.57,236.15,224.23,32765,235.58,2751093,227.73989
2025-03-11 04:00:00+00:00,220.92,225.825,217.48,26627,223.65,2426827,221.072997
2025-03-12 04:00:00+00:00,216.945,221.73,214.93,25116,220.18,2059190,217.647773
2025-03-13 04:00:00+00:00,209.69,216.795,208.445,23696,215.96,2174496,212.467958
2025-03-14 04:00:00+00:00,213.36,213.87,209.585,17139,211.29,1460667,212.278227
2025-03-17 04:00:00+00:00,214.17,215.18,209.98,17598,213.31,1598394,213.093517
2025-03-18 04:00:00+00:00,212.79,215.13,211.5,15820,214.12,1267492,213.142607
2025-03-19 04:00:00+00:00,215.32,218.68,213.75,14699,214.21,1228741,215.783959
2025-03-20 04:00:00+00:00,214.13,217.44,212.22,13158,213.955,1098248,214.570385
2025-03-21 04:00:00+00:00,218.22,218.84,211.55,16097,211.66,1506309,214.981584
2025-03-24 04:00:00+00:00,220.34,221.03,218.68,16797,221.0,1325290,219.794359
2025-03-25 04:00:00+00:00,223.72,224.095,220.09,14509,220.83,986365,222.995961
2025-03-26 04:00:00+00:00,221.4,225.005,220.52,16345,223.51,1139694,222.739028
2025-03-27 04:00:00+00:00,223.74,224.99,220.58,14127,221.4,1032394,223.222471
2025-03-28 04:00:00+00:00,217.82,223.8,217.7,15783,221.665,1154636,219.555864
2025-03-31 04:00:00+00:00,222.065,224.11,216.25,23699,217.16,2048529,220.084105
2025-04-01 04:00:00+00:00,223.2,223.48,218.91,17812,219.75,1236713,222.03579
2025-04-02 04:00:00+00:00,223.8,225.17,221.14,14684,221.315,1160708,223.902474
2025-04-03 04:00:00+00:00,203.01,207.425,201.255,37160,205.575,3169742,204.060987
2025-04-04 04:00:00+00:00,188.5,199.87,187.37,51801,193.925,4381706,193.629111
2025-04-07 04:00:00+00:00,181.58,194.11,174.64,70577,177.31,6095672,180.58336
2025-04-08 04:00:00+00:00,172.8,190.31,169.255,58288,186.7,4563523,180.203858
2025-04-09 04:00:00+00:00,198.46,200.57,171.93,79721,172.18,7012998,186.185166
2025-04-10 04:00:00+00:00,190.63,194.75,183.06,56336,189.065,4357948,189.898656
2025-04-11 04:00:00+00:00,198.15,199.49,186.21,38549,186.21,2993809,195.081304
2025-04-14 04:00:00+00:00,202.61,212.87,201.215,39049,211.44,3298316,205.32485
2025-04-15 04:00:00+00:00,202.14,203.5,199.83,19939,202.01,1578400,202.194516
2025-04-16 04:00:00+00:00,194.27,200.54,192.38,24030,198.36,1813064,195.970842
2025-04-17 04:00:00+00:00,196.89,198.82,194.53,17874,197.19,1314801,196.769187
2025-04-21 04:00:00+00:00,193.25,193.8,189.86,17566,193.11,1282577,191.501666
2025-04-22 04:00:00+00:00,199.56,201.55,196.035,18576,196.12,1376819,199.11063
2025-04-23 04:00:00+00:00,204.33,207.94,202.83,23199,206.0,1708419,205.478101
2025-04-24 04:00:00+00:00,208.2,208.8,202.965,15233,205.05,1120255,206.592145
2025-04-25 04:00:00+00:00,209.18,209.43,206.44,13303,206.44,964315,208.167869
2025-04-28 04:00:00+00:00,210.08,211.48,207.48,11714,210.0,831002,209.540984
2025-04-29 04:00:00+00:00,211.22,212.11,208.39,12785,208.68,819139,211.032769
2025-04-30 04:00:00+00:00,212.305,213.51,206.68,14242,209.32,939883,210.483736
2025-05-01 04:00:00+00:00,213.03,214.515,208.98,19329,208.98,1451254,212.228217
2025-05-02 04:00:00+00:00,205.31,206.99,202.19,30491,206.145,2839089,204.697061
2025-05-05 04:00:00+00:00,198.86,204.04,198.225,26157,203.09,1924516,199.748293
2025-05-06 04:00:00+00:00,198.445,200.62,197.36,14263,198.21,1086206,198.874037
2025-05-07 04:00:00+00:00,196.25,199.4,193.26,19056,199.205,1471338,195.651827
2025-05-08 04:00:00+00:00,197.45,200.05,194.69,17470,197.75,1416316,197.718037
2025-05-09 04:00:00+00:00,198.49,200.52,197.54,10814,198.975,767906,198.741644
2025-05-12 04:00:00+00:00,210.8,211.23,206.75,17783,210.985,1348910,209.287324
2025-05-13 04:00:00+00:00,212.89,213.38,209.16,14893,210.435,1089189,211.476066
2025-05-14 04:00:00+00:00,212.3,213.92,210.6,15368,212.34,1020697,212.262328
2025-05-15 04:00:00+00:00,211.33,212.96,209.55,15270,211.05,1104460,211.263709
2025-05-16 04:00:00+00:00,211.21,212.42,209.79,10641,212.36,744422,211.188514
2025-05-19 04:00:00+00:00,208.75,209.47,204.29,16758,207.99,1223105,207.394682
2025-05-20 04:00:00+00:00,206.87,208.465,205.04,14838,207.85,1178321,207.006112
2025-05-21 04:00:00+00:00,202.24,207.03,200.75,19802,205.24,1639501,203.591571
2025-05-22 04:00:00+00:00,201.37,202.65,199.71,17567,200.715,1380855,201.333769
2025-05-23 04:00:00+00:00,195.3,197.69,193.49,25503,193.75,2131818,196.038808
2025-05-27 04:00:00+00:00,200.28,200.725,197.435,14188,198.46,1290367,199.313344
2025-05-28 04:00:00+00:00,200.47,202.72,199.9,8940,200.7,617957,200.960592
2025-05-29 04:00:00+00:00,199.94,203.72,198.56,14455,203.58,1210966,200.448839
2025-05-30 04:00:00+00:00,200.64,201.95,196.82,17071,199.345,1240825,199.175373
2025-06-02 04:00:00+00:00,201.685,202.08,200.13,12047,200.21,839441,201.10868
2025-06-03 04:00:00+00:00,203.33,203.76,200.955,13011,201.49,933488,202.728475
2025-06-04 04:00:00+00:00,202.83,206.23,202.215,16740,202.92,1245814,203.892681
2025-06-05 04:00:00+00:00,200.68,204.74,200.17,24357,203.49,1847413,202.146614
2025-06-06 04:00:00+00:00,203.96,205.67,202.085,16345,203.01,1171926,204.191839
2025-06-09 04:00:00+00:00,201.425,206.0,200.045,18263,204.41,1374703,202.540282
2025-06-10 04:00:00+00:00,202.68,204.33,200.62,13241,200.62,1016332,202.492521
2025-06-11 04:00:00+00:00,198.82,204.48,198.43,15980,203.31,1352311,200.474283
2025-06-12 04:00:00+00:00,199.095,199.68,197.37,15545,198.98,1507561,198.54698
2025-06-13 04:00:00+00:00,196.37,200.3,195.78,14240,199.69,1072719,197.144205
2025-06-16 04:00:00+00:00,198.42,198.66,196.63,13490,197.31,1084142,197.770438
2025-06-17 04:00:00+00:00,195.62,198.37,195.22,10645,197.215,799393,196.631963
2025-06-18 04:00:00+00:00,196.295,197.535,195.07,10932,195.875,917701,196.350945
2025-06-20 04:00:00+00:00,201.03,201.66,196.86,15216,198.015,1310599,199.409412
2025-06-23 04:00:00+00:00,201.53,202.29,198.96,13655,201.625,1178964,200.947014
2025-06-24 04:00:00+00:00,200.3,203.435,200.22,18404,202.59,1698396,201.678329
2025-06-25 04:00:00+00:00,201.55,203.67,200.67,12190,201.425,973861,201.840543
2025-06-26 04:00:00+00:00,201.05,202.575,199.46,15576,201.455,1249214,200.568925
2025-06-27 04:00:00+00:00,201.05,203.2,200.2,16363,201.905,1519293,201.674101
2025-06-30 04:00:00+00:00,205.17,207.36,199.27,21808,202.02,1874120,202.813913
2025-07-01 04:00:00+00:00,207.815,210.18,206.2,26586,206.725,2220671,208.213103
2025-07-02 04:00:00+00:00,212.4,213.32,208.15,20477,208.995,1536101,211.790821
2025-07-03 04:00:00+00:00,213.5,214.625,211.825,12449,212.17,1215376,213.786901
2025-07-07 04:00:00+00:00,209.94,216.2,208.835,16271,212.81,1353483,211.424696
